grid_search_id,fold,final_train_loss,final_val_loss,best_val_loss,best_epoch,actual_epochs,num_epochs,stopped_early,optimizer,learning_rate,loss_function,model_path,mae,mse,rmse,r2,mape,model_name,hidden_features,dropout,activation
13,2,1.347093005678547,1.315990702194326,1.284406337667914,42,52,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0013_fold2.pt,1.2899854183197021,2.683586359024048,1.638165546892025,0.6308297514915466,34.50434,SimpleMLP,256,0.2,ReLU
13,3,1.345119305511019,1.2870904277352726,1.2760564772521747,47,57,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0013_fold3.pt,1.2814959287643433,2.674933433532715,1.6355223732901714,0.6325972080230713,36.47851,SimpleMLP,256,0.2,ReLU
13,4,1.3332430248829856,1.3027279376983643,1.2690086540053873,66,76,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0013_fold4.pt,1.2690035104751587,2.542897939682007,1.5946466504156984,0.6148737668991089,36.158398,SimpleMLP,256,0.2,ReLU
13,5,1.35453227651653,1.2624141223290388,1.2549303559695972,43,53,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0013_fold5.pt,1.2576483488082886,2.538391590118408,1.5932330620842665,0.6539983153343201,38.71169,SimpleMLP,256,0.2,ReLU
14,1,1.3258607903523232,1.3765594258027918,1.3380089857999016,66,76,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0014_fold1.pt,1.3335716724395752,2.891417980194092,1.700417001853984,0.6212906241416931,37.02917,SimpleMLP,256,0.3,ReLU
14,2,1.347702159810422,1.3154263110721813,1.2926212514148039,47,57,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0014_fold2.pt,1.2965466976165771,2.778921604156494,1.6670097792624057,0.6177148818969727,37.187252,SimpleMLP,256,0.3,ReLU
14,3,1.3758467391355713,1.2762502537054174,1.2604636146741754,62,72,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0014_fold3.pt,1.267348289489746,2.595094680786133,1.6109297566269403,0.6435631513595581,35.428818,SimpleMLP,256,0.3,ReLU
14,4,1.3557691067012387,1.3124348871848162,1.2829562355490292,49,59,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0014_fold4.pt,1.282397747039795,2.618255138397217,1.6181023263061014,0.6034607887268066,36.731625,SimpleMLP,256,0.3,ReLU
14,5,1.3516399460052377,1.2745969891548157,1.257627217208638,44,54,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0014_fold5.pt,1.260216474533081,2.6195478439331055,1.6185017281217544,0.642936110496521,36.975307,SimpleMLP,256,0.3,ReLU
15,1,1.3609933461715926,1.3600935304866117,1.3488204023417305,62,72,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0015_fold1.pt,1.3444887399673462,2.960625410079956,1.7206467999214585,0.6122260689735413,39.60794,SimpleMLP,256,0.4,ReLU
15,2,1.3597378922042562,1.286115066093557,1.2855028475032133,55,65,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0015_fold2.pt,1.2905287742614746,2.7653746604919434,1.6629415685741766,0.61957848072052,35.32687,SimpleMLP,256,0.4,ReLU
15,3,1.3572783576908396,1.3251283817431505,1.2692552349146675,52,62,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0015_fold3.pt,1.2757619619369507,2.649364948272705,1.6276869933352374,0.6361091136932373,35.20361,SimpleMLP,256,0.4,ReLU
15,4,1.3645826280117035,1.2895082796321196,1.2841834075310652,59,69,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0015_fold4.pt,1.2854348421096802,2.650949239730835,1.6281735901711571,0.5985091924667358,35.601067,SimpleMLP,256,0.4,ReLU
15,5,1.3612196552219675,1.2781503200531006,1.2508360533153309,64,74,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0015_fold5.pt,1.2545554637908936,2.4981634616851807,1.5805579589768863,0.6594817042350769,37.154762,SimpleMLP,256,0.4,ReLU
16,1,1.4608268043888148,1.4620605917537914,1.4461444370886858,68,78,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0016_fold1.pt,1.445580005645752,4.876769065856934,2.2083407947726124,0.3612552285194397,38.997017,SimpleMLP,256,0.2,Tanh
16,2,1.473880018316098,1.4302278301295113,1.4185934610226576,61,71,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0016_fold2.pt,1.428435206413269,4.670478343963623,2.161128951257565,0.35750097036361694,36.176662,SimpleMLP,256,0.2,Tanh
16,3,1.4767470866886538,1.4374551527640398,1.4270853856030632,55,65,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0016_fold3.pt,1.4333823919296265,4.7710723876953125,2.1842784592847386,0.34469205141067505,38.343693,SimpleMLP,256,0.2,Tanh
16,4,1.5162123779752361,1.4333875635090996,1.3872274791493135,74,84,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0016_fold4.pt,1.388900637626648,3.9878435134887695,1.9969585657916815,0.39603424072265625,36.732067,SimpleMLP,256,0.2,Tanh
16,5,1.4505657046588498,1.3768586586503422,1.3739317480255575,93,100,100,False,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0016_fold5.pt,1.3778613805770874,4.218251705169678,2.0538382860317115,0.42502087354660034,37.988537,SimpleMLP,256,0.2,Tanh
17,1,1.5145778504770193,1.5443115479805891,1.5049182912882637,51,61,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0017_fold1.pt,1.5059702396392822,5.662810325622559,2.379666011360115,0.25830185413360596,37.88586,SimpleMLP,256,0.3,Tanh
17,2,1.4963492119490212,1.4465734467786902,1.434124948347316,53,63,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0017_fold2.pt,1.4439042806625366,4.80790376663208,2.1926932677946724,0.3385959267616272,35.979305,SimpleMLP,256,0.3,Tanh
17,3,1.5113644893489666,1.4441216342589434,1.4441216342589434,58,58,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0017_fold3.pt,1.4508224725723267,5.000366687774658,2.2361499698756027,0.313198447227478,39.350742,SimpleMLP,256,0.3,Tanh
17,4,1.5017402492352385,1.410009825930876,1.4077118635177612,70,80,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0017_fold4.pt,1.408666729927063,4.265594482421875,2.0653315671876693,0.35396838188171387,38.303196,SimpleMLP,256,0.3,Tanh
17,5,1.4969996098262162,1.424451189882615,1.4059966627289266,79,89,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0017_fold5.pt,1.407084584236145,4.554286956787109,2.1340775423557385,0.3792167901992798,39.17348,SimpleMLP,256,0.3,Tanh
18,1,1.5071990779086726,1.4986361440490275,1.4943595563664156,62,72,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0018_fold1.pt,1.49441397190094,5.521679401397705,2.3498253980663555,0.276786744594574,39.126556,SimpleMLP,256,0.4,Tanh
18,2,1.526033990418733,1.4360659928882824,1.4360659928882824,100,100,100,False,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0018_fold2.pt,1.4452626705169678,4.951143741607666,2.22511656809428,0.3188909888267517,36.28878,SimpleMLP,256,0.4,Tanh
18,3,1.521092372154122,1.4489481799742754,1.4423386139028214,97,100,100,False,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0018_fold3.pt,1.4542014598846436,4.985147476196289,2.232744382188944,0.315288782119751,36.310474,SimpleMLP,256,0.4,Tanh
18,4,1.5278335836396288,1.4510862687054802,1.424262821674347,81,91,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0018_fold4.pt,1.4274564981460571,4.4846954345703125,2.1177099505291825,0.32078516483306885,36.294846,SimpleMLP,256,0.4,Tanh
18,5,1.5264782140504067,1.4393761403420393,1.4367738646619461,76,86,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/mlp_20251216_221732/gs0018_fold5.pt,1.4377297163009644,4.9271345138549805,2.2197149622992094,0.32839488983154297,40.058975,SimpleMLP,256,0.4,Tanh
