grid_search_id,fold,final_train_loss,final_val_loss,best_val_loss,best_epoch,actual_epochs,num_epochs,stopped_early,optimizer,learning_rate,loss_function,model_path,mae,mse,rmse,r2,mape,model_name,d_model,n_heads,num_layers
17,4,1.3454492003170413,1.3343794661409714,1.268690098734463,25,35,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0017_fold4.pt,1.2651245594024658,2.633889675140381,1.6229262691633224,0.6010929346084595,37.93518,SimpleTabTransformer,128,8,2
17,5,1.322257968916822,1.6169678007855135,1.2300598130506628,38,48,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0017_fold5.pt,1.2320607900619507,2.5383455753326416,1.5932186213237158,0.6540045738220215,35.445885,SimpleTabTransformer,128,8,2
18,1,1.2502921841927428,1.2969995631891138,1.295541360097773,66,76,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0018_fold1.pt,1.2914597988128662,2.67177414894104,1.634556254443707,0.650058925151825,38.23207,SimpleTabTransformer,128,8,3
18,2,1.5996235911525898,1.5603703085113974,1.5249133145107943,6,16,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0018_fold2.pt,1.535271167755127,6.020196437835693,2.453608859992907,0.17182564735412598,37.274532,SimpleTabTransformer,128,8,3
18,3,1.5465928645276312,1.5588889612871057,1.5283666814074797,6,16,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0018_fold3.pt,1.536740779876709,6.152610778808594,2.480445681487219,0.15493744611740112,39.151833,SimpleTabTransformer,128,8,3
18,4,1.5440928024142535,1.5191334135392134,1.4905511421315811,8,18,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0018_fold4.pt,1.4913684129714966,5.349818229675293,2.312967407828155,0.18976086378097534,39.53656,SimpleTabTransformer,128,8,3
18,5,1.5340273798401676,1.5243190421777613,1.5164133205133326,13,23,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0018_fold5.pt,1.518420696258545,6.029499053955078,2.455503828943274,0.17813438177108765,38.64252,SimpleTabTransformer,128,8,3
19,1,1.2533770101283914,1.2992187037187464,1.2899361918954289,30,40,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0019_fold1.pt,1.2864949703216553,2.6966359615325928,1.6421437091596438,0.6468026041984558,38.94903,SimpleTabTransformer,256,2,1
19,2,1.2740649047182566,1.247377253630582,1.2352368551142074,38,48,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0019_fold2.pt,1.2401208877563477,2.474487543106079,1.57305039433137,0.6595946550369263,35.404266,SimpleTabTransformer,256,2,1
19,3,1.2604675399723337,1.3055888431913711,1.2452251805978662,29,39,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0019_fold3.pt,1.2502739429473877,2.554704427719116,1.5983442769688627,0.649110734462738,35.21646,SimpleTabTransformer,256,2,1
19,4,1.2724345548829037,1.2937067747116089,1.25819794921314,23,33,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0019_fold4.pt,1.2550824880599976,2.5210511684417725,1.587781839057801,0.6181824803352356,37.005817,SimpleTabTransformer,256,2,1
19,5,1.280172404958241,1.2390517031445223,1.2370766050675337,25,35,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0019_fold5.pt,1.237167477607727,2.4620423316955566,1.569089650624067,0.6644052863121033,34.754356,SimpleTabTransformer,256,2,1
20,1,1.584261068657263,1.5651781594052034,1.5650731535518871,7,17,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0020_fold1.pt,1.5677930116653442,6.395421504974365,2.528917061703362,0.16234666109085083,41.708122,SimpleTabTransformer,256,2,2
20,2,1.4403851272454902,1.455041930955999,1.2271835698800928,54,64,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0020_fold2.pt,1.23184335231781,2.5135083198547363,1.5854047810747691,0.6542267203330994,36.622383,SimpleTabTransformer,256,2,2
20,3,1.2773240253106872,1.2793292859021355,1.2504388356910032,34,44,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0020_fold3.pt,1.2563209533691406,2.5134072303771973,1.5853728994710352,0.6547828912734985,34.82537,SimpleTabTransformer,256,2,2
20,4,1.2658578851329747,1.2895428678568672,1.2579778958769405,47,57,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0020_fold4.pt,1.2550444602966309,2.538036823272705,1.593121722679314,0.6156100034713745,35.87537,SimpleTabTransformer,256,2,2
20,5,1.4264568917786897,1.4636597493115593,1.4093938908156227,20,30,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0020_fold5.pt,1.4104150533676147,4.621108531951904,2.1496763784234836,0.3701084852218628,38.487648,SimpleTabTransformer,256,2,2
21,1,1.8421765717107859,1.8872589889694662,1.8476558152367086,4,14,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0021_fold1.pt,1.8500206470489502,7.802527904510498,2.7933005395965718,-0.021952033042907715,55.860527,SimpleTabTransformer,256,2,3
21,2,1.8464722508814797,1.866908055894515,1.8358558696859024,2,12,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0021_fold2.pt,1.847859263420105,7.448871612548828,2.7292621003760025,-0.02471137046813965,55.511242,SimpleTabTransformer,256,2,3
21,3,1.84787050734705,1.8910797063042135,1.829748676103704,7,17,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0021_fold3.pt,1.8333423137664795,7.182356357574463,2.679991857744061,0.013501584529876709,60.35915,SimpleTabTransformer,256,2,3
21,4,1.8606950293725997,1.827523550566505,1.7932711313752567,19,29,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0021_fold4.pt,1.7982009649276733,6.7332024574279785,2.5948415091153407,-0.019755005836486816,56.17537,SimpleTabTransformer,256,2,3
21,5,1.8394883363994199,1.8793922277057873,1.846366103957681,11,21,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0021_fold5.pt,1.8466171026229858,7.423511981964111,2.7246122626832814,-0.011879920959472656,61.412914,SimpleTabTransformer,256,2,3
22,1,1.2426660541278214,1.3288733398213106,1.2810748254551607,52,62,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0022_fold1.pt,1.277355432510376,2.5911378860473633,1.6097011791159759,0.6606204509735107,36.118126,SimpleTabTransformer,256,4,1
22,2,1.2588313270860643,1.2661059884464039,1.2341625462560093,43,53,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0022_fold2.pt,1.2395139932632446,2.4597225189208984,1.5683502539040501,0.6616258025169373,34.800106,SimpleTabTransformer,256,4,1
22,3,1.25271564633099,1.2786265050663668,1.2464041885207682,30,40,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0022_fold3.pt,1.2535388469696045,2.503617286682129,1.5822823030932656,0.6561275720596313,35.05345,SimpleTabTransformer,256,4,1
22,4,1.2700491022707812,1.286912556956796,1.2597824861021603,24,34,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0022_fold4.pt,1.2579419612884521,2.499314785003662,1.5809221312271082,0.6214745044708252,36.400284,SimpleTabTransformer,256,4,1
22,5,1.2618556431869963,1.3331524764790255,1.2331539602840649,37,47,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0022_fold5.pt,1.2328704595565796,2.511512279510498,1.5847751510894212,0.6576621532440186,36.077568,SimpleTabTransformer,256,4,1
23,1,1.2503768103336221,1.301799805725322,1.2838776427156784,45,55,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0023_fold1.pt,1.2799550294876099,2.673551559448242,1.6350998622250086,0.6498261094093323,37.10468,SimpleTabTransformer,256,4,2
23,2,1.429779201301176,1.4085624463417952,1.4022906405084274,25,35,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0023_fold2.pt,1.4100863933563232,4.583123207092285,2.1408230209646675,0.36951810121536255,37.217434,SimpleTabTransformer,256,4,2
23,3,1.5934852326094215,1.620911321219276,1.243664867737714,55,65,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0023_fold3.pt,1.2499974966049194,2.5168569087982178,1.586460497080913,0.6543090343475342,36.39038,SimpleTabTransformer,256,4,2
23,4,1.2819038780767527,1.3350410040687113,1.2593250520089094,47,57,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0023_fold4.pt,1.2568782567977905,2.455244779586792,1.566922071957247,0.6281489729881287,37.364925,SimpleTabTransformer,256,4,2
23,5,1.4549339609359628,1.396626030697542,1.25227552652359,45,55,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0023_fold5.pt,1.2530579566955566,2.643951892852783,1.626023337118131,0.639609694480896,39.623642,SimpleTabTransformer,256,4,2
24,1,1.8454651583486528,1.8715931071954615,1.8443827313535355,2,12,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0024_fold1.pt,1.8469208478927612,7.568116188049316,2.751020935589062,0.008750557899475098,57.89481,SimpleTabTransformer,256,4,3
24,2,1.8455265057620718,1.8685158421011532,1.5998943518189823,9,19,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0024_fold2.pt,1.6094634532928467,6.245256423950195,2.4990511047095847,0.14086508750915527,42.685925,SimpleTabTransformer,256,4,3
24,3,1.847025776087348,1.8635051180334652,1.8347890236798454,13,23,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0024_fold3.pt,1.8383129835128784,7.3891425132751465,2.718297723442954,-0.014900565147399902,58.75308,SimpleTabTransformer,256,4,3
24,4,1.8583805000604088,1.8312598747365616,1.806908807333778,12,22,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0024_fold4.pt,1.8111809492111206,6.6802496910095215,2.584617900388667,-0.011735320091247559,57.66076,SimpleTabTransformer,256,4,3
24,5,1.8409097710652138,1.8855252511361067,1.8163047432899475,2,12,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0024_fold5.pt,1.8148552179336548,7.417853355407715,2.7235736368616354,-0.011108636856079102,53.218407,SimpleTabTransformer,256,4,3
25,1,1.2527485814557147,1.289960216073429,1.280284303076127,51,61,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0025_fold1.pt,1.276530146598816,2.658125638961792,1.6303759195234062,0.6518465280532837,37.43585,SimpleTabTransformer,256,8,1
25,2,1.2626654274428069,1.2483150503214668,1.2339970995398128,31,41,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0025_fold2.pt,1.2384213209152222,2.4867539405822754,1.5769444950860747,0.657907247543335,34.485664,SimpleTabTransformer,256,8,1
25,3,1.255088454751826,1.2592490140129537,1.2454580384142258,37,47,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0025_fold3.pt,1.2531689405441284,2.514859199523926,1.585830760050998,0.6545834541320801,37.784813,SimpleTabTransformer,256,8,1
25,4,1.2595256860576458,1.321817026418798,1.2599277215845444,36,46,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0025_fold4.pt,1.2575286626815796,2.5313007831573486,1.5910062171963215,0.6166301965713501,36.421265,SimpleTabTransformer,256,8,1
25,5,1.270595883700385,1.316306240418378,1.2317689376718857,23,33,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0025_fold5.pt,1.2317653894424438,2.5195298194885254,1.5873026867892983,0.6565693020820618,34.959183,SimpleTabTransformer,256,8,1
26,1,1.2852254896911222,1.3167031863156486,1.2823895075741936,49,59,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0026_fold1.pt,1.2792776823043823,2.648777961730957,1.6275066702569785,0.6530709266662598,37.584843,SimpleTabTransformer,256,8,2
26,2,1.3189204904570508,1.2589321767582613,1.2391399110064787,41,51,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0026_fold2.pt,1.2446573972702026,2.548046827316284,1.5962602630261409,0.6494753956794739,35.123913,SimpleTabTransformer,256,8,2
26,3,1.2600937116501936,1.2596503075431376,1.2453284368795507,49,59,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0026_fold3.pt,1.2509865760803223,2.531829357147217,1.5911723216381113,0.6522526144981384,35.599728,SimpleTabTransformer,256,8,2
26,4,1.5440837820964073,1.519074962419622,1.4937418874572306,9,19,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0026_fold4.pt,1.4943602085113525,5.3804240226745605,2.31957410372563,0.18512558937072754,38.548634,SimpleTabTransformer,256,8,2
26,5,1.2593383281978208,1.2413048709140104,1.2263844539137447,59,69,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0026_fold5.pt,1.2270923852920532,2.473611831665039,1.5727720215164813,0.6628283262252808,37.77017,SimpleTabTransformer,256,8,2
27,1,1.844873160568636,1.8694734783733593,1.849180957850288,3,13,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0027_fold1.pt,1.851549506187439,7.813621520996094,2.79528558844997,-0.023404955863952637,55.88327,SimpleTabTransformer,256,8,3
27,2,1.855243811856455,1.8510575399679297,1.833702466067146,6,16,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0027_fold2.pt,1.8457977771759033,7.467580318450928,2.732687380300009,-0.027285099029541016,55.212868,SimpleTabTransformer,256,8,3
27,3,1.8452304904140644,1.8736223333022173,1.834813959458295,1,11,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0027_fold3.pt,1.8383238315582275,7.399321556091309,2.7201693984182875,-0.016298651695251465,58.52571,SimpleTabTransformer,256,8,3
27,4,1.8578343622720064,1.8054262890535242,1.7985353434787077,1,11,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0027_fold4.pt,1.8031994104385376,6.70863676071167,2.590103619686222,-0.016034483909606934,56.7686,SimpleTabTransformer,256,8,3
27,5,1.8506976116949052,1.8835162590531742,1.807184051064884,9,19,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251216_213147/gs0027_fold5.pt,1.805224895477295,6.960682392120361,2.6383105185175535,0.051207125186920166,63.043945,SimpleTabTransformer,256,8,3
